east;size;sales;investment
FALSE;21;;74503
FALSE;21;;5112
FALSE;21;;42612
FALSE;21;;0
FALSE;21;;27097
FALSE;21;;380778
FALSE;21;;
FALSE;21;;0
FALSE;21;;55693
FALSE;21;;3053
FALSE;21;;0
FALSE;22;;741839
FALSE;22;;25597
FALSE;22;;308172
FALSE;22;;427696
FALSE;22;;16609
FALSE;22;;45259
FALSE;22;;0
FALSE;22;;0
FALSE;22;;0
FALSE;22;;507386
FALSE;22;;0
FALSE;22;;0
FALSE;22;;255416
FALSE;22;;
FALSE;22;;1986393
FALSE;22;;206794
FALSE;22;;349653
FALSE;22;;84653
FALSE;23;;0
FALSE;23;;12534
FALSE;23;;31541
FALSE;23;;48606
FALSE;23;;5847
FALSE;23;;44187
FALSE;23;;0
FALSE;23;;0
FALSE;23;;
FALSE;23;;49593
FALSE;23;;116645
FALSE;23;;0
FALSE;23;;0
FALSE;23;;0
FALSE;23;;4718
FALSE;23;;14148
FALSE;23;;0
FALSE;24;;0
FALSE;24;;26322
FALSE;24;;61455
FALSE;24;;765840
FALSE;24;;4967
FALSE;24;;4912
FALSE;24;;0
FALSE;24;;9267
FALSE;24;;38081
FALSE;24;;0
FALSE;24;;27868
FALSE;24;;
FALSE;25;;
FALSE;25;;31304
FALSE;25;;644300
FALSE;26;;227957
FALSE;26;;0
FALSE;26;;0
FALSE;26;;54152
FALSE;26;;0
FALSE;26;;0
FALSE;26;;677178
FALSE;26;;1163801
FALSE;26;;127560
FALSE;26;;32709
FALSE;26;;39732
FALSE;26;;59977
FALSE;26;;7654
FALSE;26;;9894
FALSE;26;;821919
FALSE;26;;87251
FALSE;26;;
FALSE;26;;469800
FALSE;26;;22685
FALSE;26;;22925
FALSE;26;;16008
FALSE;26;;305391
FALSE;27;;0
FALSE;27;;10179
FALSE;27;;0
FALSE;27;;0
FALSE;28;;0
FALSE;28;;109311
FALSE;28;;0
FALSE;28;;
FALSE;28;;0
FALSE;28;;50019
FALSE;28;;0
FALSE;29;;105939
FALSE;29;;4742
FALSE;29;;12938
FALSE;29;;118556
FALSE;29;;46341
FALSE;29;;22890
FALSE;29;;201562
FALSE;30;;0
FALSE;30;;0
FALSE;30;;42389
FALSE;30;;0
FALSE;30;;20567
FALSE;30;;0
FALSE;30;;1873721
FALSE;30;;121576
FALSE;30;;774360
FALSE;31;;72868
FALSE;31;;175461
FALSE;31;;142779
FALSE;31;;339228
FALSE;31;;128679
FALSE;31;;6144
FALSE;31;;0
FALSE;32;;732029
FALSE;32;;0
FALSE;32;;32970
FALSE;32;;14866
FALSE;32;;0
FALSE;32;;90274
FALSE;33;;4754
FALSE;33;;0
FALSE;33;;0
FALSE;33;;266413
FALSE;33;;80785
FALSE;33;;202274
FALSE;34;;0
FALSE;34;;0
FALSE;34;;0
FALSE;34;;525663
FALSE;34;;0
FALSE;34;;56270
FALSE;34;;493657
FALSE;34;;18620
FALSE;34;;215632
FALSE;35;;48484
FALSE;35;;20390
FALSE;35;;1029002
FALSE;35;;0
FALSE;35;;4656
FALSE;35;;208595
FALSE;35;;71377
FALSE;35;;0
FALSE;36;;0
FALSE;36;;0
FALSE;36;;0
FALSE;36;;19514
FALSE;36;;0
FALSE;36;;0
FALSE;37;;16232
FALSE;37;;1336545
FALSE;37;;24971
FALSE;37;;105064
FALSE;37;;0
FALSE;38;;71118
FALSE;38;;0
FALSE;38;;19924
FALSE;38;;19549
FALSE;38;;182547
FALSE;38;;95724
FALSE;38;;45629
FALSE;38;;
FALSE;38;;50417
FALSE;39;;0
FALSE;39;;1220259
FALSE;39;;20309
FALSE;39;;101208
FALSE;39;;0
FALSE;39;;1388149
FALSE;39;;117912
FALSE;40;;27747
FALSE;40;;5396
FALSE;40;;80767
FALSE;40;;648090
FALSE;40;;34748
FALSE;41;;281842
FALSE;41;;0
FALSE;41;;0
FALSE;41;;0
FALSE;42;;144765
FALSE;42;;1368306
FALSE;42;;487287
FALSE;42;;29692
FALSE;43;;9140
FALSE;43;;
FALSE;43;;0
FALSE;43;;0
FALSE;43;;2137
FALSE;44;;0
FALSE;44;;0
FALSE;44;;194300
FALSE;45;;947337
FALSE;45;;77719
FALSE;45;;39058
FALSE;45;;21806
FALSE;45;;0
FALSE;46;;163685
FALSE;46;;412438
FALSE;46;;1474550
FALSE;46;;309994
FALSE;46;;
FALSE;47;;50001
FALSE;47;;303979
FALSE;48;;38569
FALSE;48;;0
FALSE;48;;0
FALSE;48;;93873
FALSE;48;;203646
FALSE;49;;0
FALSE;49;;0
FALSE;49;;217899
FALSE;49;;142453
FALSE;49;;0
FALSE;49;;1157945
FALSE;49;;274932
FALSE;50;;1858
FALSE;50;;46742
FALSE;50;;112462
FALSE;50;;99348
FALSE;51;;403245
FALSE;51;;0
FALSE;52;;2500000
FALSE;52;;248642
FALSE;53;;48535
FALSE;53;;74313
FALSE;53;;0
FALSE;53;;0
FALSE;53;;45315
FALSE;53;;0
FALSE;54;;462321
FALSE;54;;72931
FALSE;54;;2500000
FALSE;54;;2427099
FALSE;54;;48824
FALSE;54;;51227
FALSE;54;;328895
FALSE;55;;0
FALSE;55;;0
FALSE;55;;0
FALSE;55;;3215
FALSE;55;;234248
FALSE;55;;
FALSE;56;;1183080
FALSE;56;;67810
FALSE;56;;539797
FALSE;57;;785360
FALSE;57;;0
FALSE;57;;160580
FALSE;57;;2500000
FALSE;58;;326147
FALSE;58;;298400
FALSE;58;;55242
FALSE;58;;0
FALSE;59;;647484
FALSE;59;;0
FALSE;59;;251359
FALSE;59;;17185
FALSE;60;;104423
FALSE;60;;0
FALSE;60;;10748
FALSE;61;;0
FALSE;61;;496309
FALSE;61;;0
FALSE;61;;5162
FALSE;61;;2500000
FALSE;61;;1587234
FALSE;61;;9173
FALSE;62;;0
FALSE;62;;439242
FALSE;63;;987601
FALSE;63;;50104
FALSE;63;;0
FALSE;63;;54290
FALSE;64;;590239
FALSE;64;;2500000
FALSE;64;;0
FALSE;64;;0
FALSE;64;;3277
FALSE;65;;518593
FALSE;65;;12592
FALSE;65;;140704
FALSE;65;;4040
FALSE;65;;17101
FALSE;65;;1464398
FALSE;65;;109972
FALSE;65;;569665
FALSE;66;;0
FALSE;66;;0
FALSE;66;;0
FALSE;66;;650844
FALSE;66;;37271
FALSE;66;;0
FALSE;66;;127540
FALSE;67;;0
FALSE;67;;293072
FALSE;67;;21896
FALSE;67;;149807
FALSE;67;;15888
FALSE;67;;0
FALSE;67;;2500000
FALSE;68;;
FALSE;68;;102030
FALSE;69;;0
FALSE;69;;1075456
FALSE;69;;0
FALSE;69;;2105770
FALSE;69;;0
FALSE;69;;1184809
FALSE;69;;0
FALSE;70;;0
FALSE;70;;129307
FALSE;70;;441471
FALSE;70;;0
FALSE;71;;42687
FALSE;71;;98038
FALSE;72;;
FALSE;72;;0
FALSE;72;;755837
FALSE;73;;489994
FALSE;73;;0
FALSE;74;;111453
FALSE;74;;2500000
FALSE;74;;1357142
FALSE;74;;806906
FALSE;74;;3683
FALSE;75;;2500000
FALSE;75;;0
FALSE;75;;2500000
FALSE;75;;42709
FALSE;75;;195857
FALSE;75;;
FALSE;76;;676564
FALSE;76;;1096012
FALSE;76;;2500000
FALSE;76;;935791
FALSE;77;;166432
FALSE;77;;451219
FALSE;77;;4853
FALSE;77;;172824
FALSE;77;;0
FALSE;77;;655771
FALSE;78;;479976
FALSE;78;;
FALSE;78;;0
FALSE;78;;0
FALSE;78;;1431507
FALSE;78;;2477853
FALSE;78;;154777
FALSE;78;;160079
FALSE;78;;138705
FALSE;78;;0
FALSE;79;;14232
FALSE;79;;2653
FALSE;81;;3552
FALSE;81;;32635
FALSE;81;;0
FALSE;82;;1913
FALSE;82;;0
FALSE;82;;0
FALSE;83;;212955
FALSE;83;;0
FALSE;84;;192198
FALSE;84;;0
FALSE;84;;2500000
FALSE;85;;619169
FALSE;86;;707801
FALSE;86;;
FALSE;87;;52225
FALSE;87;;0
FALSE;87;;937131
FALSE;87;;0
FALSE;87;;269299
FALSE;88;;0
FALSE;88;;10867
FALSE;88;;102098
FALSE;88;;20236
FALSE;89;;0
FALSE;89;;0
FALSE;90;;505658
FALSE;90;;0
FALSE;90;;0
FALSE;90;;99956
FALSE;91;;48395
FALSE;91;;154888
FALSE;92;;38810
FALSE;92;;293165
FALSE;92;;46478
FALSE;93;;521630
FALSE;93;;409770
FALSE;94;;1191076
FALSE;94;;204594
FALSE;94;;2500000
FALSE;94;;121958
FALSE;95;;844515
FALSE;95;;1808
FALSE;95;;565898
FALSE;95;;81498
FALSE;95;;542006
FALSE;95;;39261
FALSE;96;;242104
FALSE;96;;1084819
FALSE;97;;1476426
FALSE;97;;2500000
FALSE;97;;470849
FALSE;97;;388527
FALSE;97;;0
FALSE;97;;327299
FALSE;99;;585264
FALSE;99;;0
FALSE;99;;269329
FALSE;99;;18636
FALSE;99;;2183059
FALSE;99;;
FALSE;99;;0
FALSE;100;;2387821
FALSE;100;;1349137
FALSE;101;;2412676
FALSE;102;;2500000
FALSE;102;;1455321
FALSE;103;;272035
FALSE;103;;254549
FALSE;103;;2500000
FALSE;103;;1005824
FALSE;104;;41601
FALSE;104;;96357
FALSE;105;;2808
FALSE;106;;107646
FALSE;106;;0
FALSE;106;;80755
FALSE;106;;2500000
FALSE;107;;0
FALSE;108;;526337
FALSE;109;;799044
FALSE;109;;221633
FALSE;109;;4149
FALSE;109;;2029406
FALSE;110;;382913
FALSE;110;;
FALSE;110;;1620614
FALSE;111;;
FALSE;111;;0
FALSE;111;;10543
FALSE;111;;2337339
FALSE;112;;546408
FALSE;112;;1153319
FALSE;113;;174036
FALSE;113;;372997
FALSE;114;;407834
FALSE;114;;2264586
FALSE;114;;0
FALSE;115;;267698
FALSE;115;;63084
FALSE;115;;2500000
FALSE;115;;0
FALSE;116;;327768
FALSE;116;;0
FALSE;116;;791360
FALSE;116;;2500000
FALSE;117;;2500000
FALSE;117;;900539
FALSE;117;;286851
FALSE;118;;105564
FALSE;118;;327487
FALSE;119;;20243
FALSE;119;;0
FALSE;119;;253114
FALSE;119;;
FALSE;120;;0
FALSE;121;;108717
FALSE;122;;0
FALSE;122;;7674
FALSE;122;;310310
FALSE;123;;873125
FALSE;123;;2500000
FALSE;123;;2500000
FALSE;123;;2500000
FALSE;123;;900361
FALSE;124;;101891
FALSE;126;;4976
FALSE;126;;2500000
FALSE;129;;0
FALSE;130;;2500000
FALSE;130;;172474
FALSE;130;;2163471
FALSE;130;;0
FALSE;131;;32035
FALSE;131;;2343431
FALSE;132;;609892
FALSE;133;;284814
FALSE;133;;442053
FALSE;133;;1155679
FALSE;134;;10297
FALSE;134;;337053
FALSE;134;;1803713
FALSE;135;;
FALSE;136;;
FALSE;137;;54559
FALSE;137;;
FALSE;138;;423111
FALSE;138;;2500000
FALSE;139;;519745
FALSE;139;;0
FALSE;139;;0
FALSE;139;;528270
FALSE;140;;103418
FALSE;140;;1765630
FALSE;141;;474573
FALSE;141;;463603
FALSE;143;;0
FALSE;144;;2500000
FALSE;144;;0
FALSE;144;;0
FALSE;145;;2500000
FALSE;145;;311750
FALSE;145;;0
FALSE;145;;302205
FALSE;146;;2500000
FALSE;147;;656343
FALSE;147;;240120
FALSE;149;;480675
FALSE;149;;113252
FALSE;150;;38609
FALSE;151;;2087046
FALSE;151;;2122804
FALSE;152;;152413
FALSE;152;;2305497
FALSE;153;;1294257
FALSE;154;;0
FALSE;154;;2500000
FALSE;154;;549136
FALSE;155;;54233
FALSE;155;;2500000
FALSE;156;;141920
FALSE;156;;1235712
FALSE;157;;2500000
FALSE;159;;341627
FALSE;159;;2500000
FALSE;161;;0
FALSE;162;;2500000
FALSE;162;;227854
FALSE;162;;1036712
FALSE;163;;
FALSE;163;;2500000
FALSE;163;;2500000
FALSE;164;;98620
FALSE;164;;126034
FALSE;164;;
FALSE;166;;159240
FALSE;166;;646863
FALSE;167;;1620617
FALSE;168;;0
FALSE;169;;1423928
FALSE;170;;74742
FALSE;170;;792089
FALSE;170;;524973
FALSE;171;;314689
FALSE;172;;1358313
FALSE;172;;104603
FALSE;173;;2500000
FALSE;173;;1593918
FALSE;173;;2500000
FALSE;174;;592647
FALSE;174;;0
FALSE;174;;10088
FALSE;175;;129178
FALSE;176;;
FALSE;176;;199309
FALSE;176;;
FALSE;176;;114886
FALSE;177;;86941
FALSE;177;;
FALSE;178;;
FALSE;179;;
FALSE;179;;92799
FALSE;179;;135552
FALSE;180;;173287
FALSE;181;;0
FALSE;181;;100584
FALSE;183;;1314251
FALSE;183;;21783
FALSE;184;;0
FALSE;184;;2500000
FALSE;185;;
FALSE;186;;2500000
FALSE;187;;2500000
FALSE;187;;534021
FALSE;188;;0
FALSE;189;;101217
FALSE;189;;161508
FALSE;190;;0
FALSE;191;;0
FALSE;192;;68505
FALSE;192;;
FALSE;192;;2500000
FALSE;195;;1092188
FALSE;196;;2500000
FALSE;196;;982053
FALSE;198;;183390
FALSE;201;;0
FALSE;201;;8549
FALSE;202;;66077
FALSE;202;;67407
FALSE;203;;122144
FALSE;204;;20612
FALSE;204;;189086
FALSE;206;;1379902
FALSE;207;;140858
FALSE;209;;2500000
FALSE;210;;53569
FALSE;212;;1820371
FALSE;213;;2500000
FALSE;214;;147204
FALSE;215;;
FALSE;215;;
FALSE;216;;2500000
FALSE;216;;1406046
FALSE;217;;1860788
FALSE;217;;2500000
FALSE;217;;48438
FALSE;218;;875190
FALSE;218;;
FALSE;218;;384481
FALSE;219;;255791
FALSE;219;;30729
FALSE;220;;2500000
FALSE;221;;53394
FALSE;221;;2500000
FALSE;222;;
FALSE;224;;47171
FALSE;224;;0
FALSE;226;;
FALSE;226;;0
FALSE;227;;1297424
FALSE;228;;
FALSE;229;;2372072
FALSE;229;;612246
FALSE;230;;455737
FALSE;231;;1661115
FALSE;232;;2500000
FALSE;233;;
FALSE;234;;469024
FALSE;235;;381859
FALSE;236;;0
FALSE;238;;79500
FALSE;239;;0
FALSE;240;;47435
FALSE;240;;19730
FALSE;242;;2500000
FALSE;244;;0
FALSE;245;;0
FALSE;246;;
FALSE;247;;0
FALSE;248;;821847
FALSE;250;;401667
FALSE;250;;2500000
FALSE;251;;583505
FALSE;252;;100241
FALSE;252;;507747
FALSE;253;;2500000
FALSE;253;;657368
FALSE;254;;0
FALSE;255;;0
FALSE;255;;467223
FALSE;256;;
FALSE;258;;2412304
FALSE;259;;0
FALSE;259;;2500000
FALSE;260;;2197405
FALSE;260;;536499
FALSE;260;;2500000
FALSE;260;;
FALSE;262;;0
FALSE;262;;366774
FALSE;262;;356269
FALSE;263;;2500000
FALSE;263;;2353838
FALSE;263;;1062493
FALSE;264;;1313457
FALSE;264;;
FALSE;264;;
FALSE;265;;521317
FALSE;267;;378251
FALSE;270;;0
FALSE;270;;1361930
FALSE;272;;1901504
FALSE;273;;
FALSE;273;;2500000
FALSE;274;;31069
FALSE;274;;0
FALSE;275;;
FALSE;276;;2500000
FALSE;277;;
FALSE;278;;89919
FALSE;279;;2500000
FALSE;279;;
FALSE;279;;274561
FALSE;281;;0
FALSE;281;;2500000
FALSE;282;;547224
FALSE;282;;0
FALSE;284;;
FALSE;284;;0
FALSE;285;;50639
FALSE;287;;175730
FALSE;288;;2500000
FALSE;289;;2500000
FALSE;290;;711058
FALSE;291;;1520079
FALSE;291;;2500000
FALSE;291;;
FALSE;296;;838329
FALSE;296;;32056
FALSE;299;;1393362
FALSE;300;;2500000
FALSE;301;;
FALSE;301;;207571
FALSE;302;;11956
FALSE;304;;
FALSE;304;;
FALSE;304;;
FALSE;304;;339764
FALSE;307;;195730
FALSE;307;;1532257
FALSE;311;;
FALSE;314;;2500000
FALSE;317;;2500000
FALSE;319;;
FALSE;320;;495684
FALSE;321;;2500000
FALSE;324;;
FALSE;326;;2500000
FALSE;328;;
FALSE;328;;2500000
FALSE;334;;2500000
FALSE;334;;24850
FALSE;335;;392947
FALSE;336;;0
FALSE;339;;2500000
FALSE;339;;0
FALSE;340;;0
FALSE;343;;18908
FALSE;344;;407293
FALSE;344;;2142004
FALSE;346;;0
FALSE;349;;1719179
FALSE;359;;2500000
FALSE;360;;1875730
FALSE;360;;0
FALSE;362;;187740
FALSE;362;;2500000
FALSE;362;;1974305
FALSE;363;;106977
FALSE;371;;0
FALSE;372;;0
FALSE;373;;1573953
FALSE;374;;349598
FALSE;379;;47029
FALSE;384;;1329408
FALSE;387;;2500000
FALSE;389;;2500000
FALSE;398;;652733
FALSE;399;;385772
FALSE;401;;0
FALSE;402;;
FALSE;404;;
FALSE;406;;150149
FALSE;411;;0
FALSE;417;;5496
FALSE;417;;0
FALSE;418;;24170
FALSE;420;;2260148
FALSE;421;;
FALSE;421;;2500000
FALSE;422;;
FALSE;424;;2500000
FALSE;426;;0
FALSE;427;;19736
FALSE;430;;2500000
FALSE;431;;2500000
FALSE;433;;53016
FALSE;436;;61764
FALSE;441;;752882
FALSE;443;;2500000
FALSE;446;;1520513
FALSE;450;;2500000
FALSE;452;;0
FALSE;458;;0
FALSE;462;;
FALSE;470;;1390916
FALSE;476;;106046
FALSE;478;;2500000
FALSE;479;;2500000
FALSE;479;;2500000
FALSE;484;;2500000
FALSE;484;;
FALSE;492;;2500000
FALSE;497;;2500000
FALSE;499;;1930085
FALSE;504;;0
FALSE;505;;2500000
FALSE;505;;2500000
FALSE;506;;2242219
FALSE;506;;
FALSE;524;;0
FALSE;531;;379881
FALSE;532;;0
FALSE;534;;2500000
FALSE;538;;0
FALSE;543;;1492512
FALSE;545;;
FALSE;546;;2500000
FALSE;547;;0
FALSE;547;;0
FALSE;547;;664645
FALSE;551;;2500000
FALSE;553;;2500000
FALSE;566;;182333
FALSE;569;;0
FALSE;575;;0
FALSE;576;;
FALSE;582;;2500000
FALSE;584;;518405
FALSE;591;;2500000
FALSE;592;;2500000
FALSE;598;;2500000
FALSE;602;;0
FALSE;608;;2500000
FALSE;610;;2500000
FALSE;615;;0
FALSE;618;;9083
FALSE;618;;0
FALSE;624;;2500000
FALSE;640;;201910
FALSE;659;;28079
FALSE;663;;2500000
FALSE;664;;64444
FALSE;666;;
FALSE;666;;2500000
FALSE;690;;26868
FALSE;702;;944258
FALSE;706;;812310
FALSE;719;;
FALSE;723;;0
FALSE;728;;103989
FALSE;730;;2500000
FALSE;731;;2500000
FALSE;733;;2500000
FALSE;750;;2500000
FALSE;750;;2500000
FALSE;763;;
FALSE;767;;2500000
FALSE;779;;2500000
FALSE;783;;
FALSE;784;;2500000
FALSE;792;;1441218
FALSE;793;;0
FALSE;793;;2500000
FALSE;797;;2500000
FALSE;800;;0
FALSE;812;;1092933
FALSE;830;;2500000
FALSE;836;;2500000
FALSE;837;;2500000
FALSE;845;;2500000
FALSE;848;;
FALSE;851;;2500000
FALSE;851;;144480
FALSE;868;;223926
FALSE;872;;2500000
FALSE;876;;2500000
FALSE;903;;2027948
FALSE;907;;2500000
FALSE;913;;2500000
FALSE;918;;770527
FALSE;933;;0
FALSE;938;;2500000
FALSE;990;;2500000
FALSE;992;;380986
FALSE;996;;
FALSE;998;;2500000
FALSE;1011;;
FALSE;1018;;2446372
FALSE;1026;;2500000
FALSE;1044;;2500000
FALSE;1052;;2500000
FALSE;1068;;2500000
FALSE;1069;;2289482
FALSE;1079;;2500000
FALSE;1085;;2500000
FALSE;1086;;
FALSE;1087;;2500000
FALSE;1088;;17882
FALSE;1091;;
FALSE;1093;;0
FALSE;1095;;
FALSE;1096;;0
FALSE;1098;;2500000
FALSE;1098;;2500000
FALSE;1099;;2500000
FALSE;1101;;
FALSE;1102;;0
FALSE;1102;;
FALSE;1106;;2500000
FALSE;1108;;243625
FALSE;1110;;2500000
FALSE;1119;;2500000
FALSE;1121;;2461818
FALSE;1174;;0
FALSE;1176;;2500000
FALSE;1185;;0
FALSE;1186;;2500000
FALSE;1189;;
FALSE;1191;;
FALSE;1193;;197972
FALSE;1212;;264646
TRUE;70;225085;482227
TRUE;79;259390;104007
TRUE;28;93207;19348
TRUE;6;20000;10334
TRUE;8;30190;193385
TRUE;188;728573;2500000
TRUE;67;260001;511189
TRUE;5;20000;13594
TRUE;16;65170;0
TRUE;382;1564060;99554
TRUE;252;1048398;93649
TRUE;68;295016;103017
TRUE;169;738097;0
TRUE;19;84199;0
TRUE;51;239289;39370
TRUE;18;86459;0
TRUE;4;20000;0
TRUE;4;20000;0
TRUE;4;20000;0
TRUE;4;20000;0
TRUE;4;20000;0
TRUE;7;35682;0
TRUE;153;847992;7276
TRUE;13;72366;0
TRUE;15;89519;32675
TRUE;1002;6165857;2500000
TRUE;452;2877336;1148543
TRUE;28;179591;0
TRUE;10;64274;10833
TRUE;7;45578;0
TRUE;3;20000;0
TRUE;3;20000;0
TRUE;3;20000;5447
TRUE;3;20000;4708
TRUE;14;93524;0
TRUE;3;20149;61543
TRUE;185;1265586;2237922
TRUE;5;35464;190066
TRUE;75;539760;2500000
TRUE;5;36534;0
TRUE;9;65974;4736
TRUE;5;37022;0
TRUE;7;53008;32089
TRUE;11;83300;0
TRUE;16;122199;0
TRUE;5;38516;186739
TRUE;5;38528;1046
TRUE;179;1383321;0
TRUE;7;54525;37079
TRUE;7;55451;20969
TRUE;14;111353;0
TRUE;15;119477;10719
TRUE;549;4470088;
TRUE;266;2189852;2500000
TRUE;3;25572;0
TRUE;4;34473;0
TRUE;61;527331;0
TRUE;359;3115877;465616
TRUE;486;4249262;2500000
TRUE;338;2969106;2500000
TRUE;3;26619;1565
TRUE;7;62161;72905
TRUE;5;44448;0
TRUE;6;54020;11804
TRUE;6;54219;21916
TRUE;12;108575;29743
TRUE;5;45368;4776
TRUE;74;672387;70091
TRUE;7;64103;0
TRUE;4;37042;0
TRUE;8;74481;0
TRUE;121;1145536;2500000
TRUE;21;199075;57622
TRUE;6;57740;0
TRUE;56;541192;
TRUE;4;39176;0
TRUE;5;49233;4818
TRUE;151;1488032;610740
TRUE;73;721671;32140
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;1000
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;9795
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;19523
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;2;20000;0
TRUE;269;2692623;2500000
TRUE;2;20165;1173
TRUE;86;868982;314937
TRUE;3;30520;32633
TRUE;2;20485;0
TRUE;29;297339;0
TRUE;3;30891;0
TRUE;2;20614;3381
TRUE;6;63305;0
TRUE;6;63497;0
TRUE;4;42955;47821
TRUE;2;21707;1054
TRUE;18;195895;9571
TRUE;4;43803;0
TRUE;2;21965;0
TRUE;69;763380;561987
TRUE;6;66871;0
TRUE;4;45038;0
TRUE;10;112632;19939
TRUE;5;56595;0
TRUE;2;22653;6285
TRUE;16;181474;0
TRUE;8;90770;4011
TRUE;2;22888;0
TRUE;2;22904;86091
TRUE;3;34425;0
TRUE;5;57596;0
TRUE;73;845722;19201
TRUE;66;773783;0
TRUE;2;23643;43117
TRUE;2;23678;0
TRUE;3;35567;0
TRUE;8;94867;0
TRUE;505;6000750;110991
TRUE;6;71371;0
TRUE;7;83481;5344
TRUE;8;95431;4762
TRUE;3;35846;0
TRUE;2;24331;0
TRUE;6;73046;1958
TRUE;5;60917;0
TRUE;4;48832;2992
TRUE;290;3577474;152777
TRUE;7;86438;0
TRUE;53;655556;0
TRUE;9;111474;38106
TRUE;4;49755;0
TRUE;11;138190;9504
TRUE;3;37847;0
TRUE;4;50549;0
TRUE;95;1203523;0
TRUE;383;4877271;128347
TRUE;301;3837381;17055
TRUE;8;102578;0
TRUE;129;1659447;1594738
TRUE;5;64397;0
TRUE;9;115935;16492
TRUE;2;25828;0
TRUE;246;3178492;
TRUE;3;38816;0
TRUE;10;129395;217442
TRUE;100;1307932;418714
TRUE;7;91761;21438
TRUE;30;393596;3093
TRUE;42;551076;67674
TRUE;135;1773062;15544
TRUE;10;131836;4216
TRUE;22;290892;108087
TRUE;190;2515683;0
TRUE;3;39842;4969
TRUE;2;26573;1000
TRUE;5;66623;45782
TRUE;8;106883;18618
TRUE;2;26817;21209
TRUE;3;40246;7895
TRUE;6;81238;0
TRUE;4;54210;0
TRUE;2;27114;5081
TRUE;25;339032;0
TRUE;2;27231;2641
TRUE;4;54561;0
TRUE;24;328695;66175
TRUE;94;1289857;725260
TRUE;17;233722;50667
TRUE;10;137667;0
TRUE;2;27684;18986
TRUE;8;110882;20205
TRUE;2;27781;0
TRUE;11;153121;0
TRUE;6;83864;0
TRUE;6;84060;0
TRUE;2;28336;0
TRUE;7;100651;5157
TRUE;7;100814;32117
TRUE;5;72333;4991
TRUE;65;941257;0
TRUE;3;43682;0
TRUE;3;43868;0
TRUE;127;1859051;163318
TRUE;10;147359;19361
TRUE;3;44281;11911
TRUE;4;59087;7576
TRUE;669;9943321;0
TRUE;2;29726;48129
TRUE;21;312699;0
TRUE;4;59682;0
TRUE;8;119510;0
TRUE;212;3189030;862170
TRUE;7;105412;16448
TRUE;7;105693;0
TRUE;4;60549;65386
TRUE;9;136316;8670
TRUE;18;272702;1000
TRUE;2;30375;0
TRUE;3;45607;25354
TRUE;42;638553;0
TRUE;5;76143;9060
TRUE;82;1250345;0
TRUE;245;3740532;2174257
TRUE;12;183239;0
TRUE;3;45818;0
TRUE;12;183511;3691
TRUE;5;76548;61695
TRUE;10;153538;95156
TRUE;2;30733;0
TRUE;247;3795800;
TRUE;78;1210579;893750
TRUE;2;31097;0
TRUE;2;31215;4252
TRUE;24;375417;0
TRUE;2;31323;0
TRUE;5;78351;60572
TRUE;9;141238;0
TRUE;3;47115;0
TRUE;12;188586;0
TRUE;5;78647;0
TRUE;3;47218;0
TRUE;2;31544;0
TRUE;6;94758;64315
TRUE;3;47479;0
TRUE;6;95038;0
TRUE;28;444113;9669
TRUE;10;159228;14520
TRUE;387;6175722;90271
TRUE;5;79802;0
TRUE;4;64081;0
TRUE;216;3460931;742725
TRUE;4;64161;0
TRUE;71;1139058;32417
TRUE;5;80293;149217
TRUE;67;1080589;0
TRUE;3;48491;0
TRUE;4;64748;1920
TRUE;2;32450;0
TRUE;4;64913;9280
TRUE;3;48739;0
TRUE;11;180169;3306
TRUE;4;65670;0
TRUE;46;755402;
TRUE;20;328986;111554
TRUE;5;82259;48453
TRUE;11;181464;1000
TRUE;3;49529;0
TRUE;8;132136;0
TRUE;12;198505;29322
TRUE;3;49659;0
TRUE;5;83155;9766
TRUE;33;549164;0
TRUE;2;33292;26432
TRUE;8;133294;250326
TRUE;83;1385463;18929
TRUE;12;200313;0
TRUE;11;183671;52564
TRUE;57;956394;612005
TRUE;7;117603;0
TRUE;4;67313;0
TRUE;4;67469;0
TRUE;15;253051;42698
TRUE;6;101274;0
TRUE;80;1350965;1390414
TRUE;131;2212837;2500000
TRUE;5;84551;0
TRUE;16;270870;272832
TRUE;62;1051053;17092
TRUE;522;8881049;1036862
TRUE;13;221382;0
TRUE;4;68625;0
TRUE;6;103059;0
TRUE;5;86667;104162
TRUE;3;52100;0
TRUE;20;347798;27591
TRUE;2;34834;38599
TRUE;133;2317259;2500000
TRUE;332;5818472;2073060
TRUE;78;1369062;91707
TRUE;2;35115;101299
TRUE;47;832362;0
TRUE;5;88641;32114
TRUE;129;2287003;2500000
TRUE;6;106431;21911
TRUE;14;249188;0
TRUE;3;53409;31286
TRUE;38;678097;0
TRUE;16;285883;67342
TRUE;15;268547;9735
TRUE;267;4782565;2500000
TRUE;7;125484;10407
TRUE;241;4336866;2500000
TRUE;6;108067;10751
TRUE;288;5193158;83482
TRUE;8;145002;0
TRUE;2;36327;0
TRUE;4;72717;0
TRUE;2;36359;
TRUE;7;127542;4719
TRUE;58;1058782;0
TRUE;43;785006;
TRUE;5;91330;0
TRUE;9;164503;67511
TRUE;4;73448;0
